product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
VQPRD BLANCS,VINS D ALSACE,f_f_5496008133621,f_f_1627348044245,2023-02-14,27.82
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9692775967773,f_f_1627348044245,2023-10-10,23.11
NON GAZEIFIES,MELANGES DE FRUITS,f_f_0099251853671,f_f_1627348044245,2023-08-01,37.65
BIERES ET PANACHES,BIERES DE DEGUSTATION,f_f_3375248015459,f_f_1627348044245,2023-04-23,23.23
APERITIFS,SANS ALCOOL,f_f_6125540524039,f_f_1627348044245,2023-01-12,32.08
APERITIFS,CREMES DE FRUITS,f_f_9708226852526,f_f_1627348044245,2023-09-05,7.95
BIERES ET PANACHES,BIERES MODERNES,f_f_6204791511736,f_f_1627348044245,2023-04-21,14.72
APERITIFS,ANISES,f_f_8652427851257,f_f_1627348044245,2023-05-01,9.77
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6127399001280,f_f_1627348044245,2023-07-25,26.96
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_2571034255523,f_f_1627348044245,2023-08-27,47.05
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6723302907139,f_f_1627348044245,2023-08-17,38.32
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7258939937789,f_f_1627348044245,2023-10-16,4.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8854956738102,f_f_1627348044245,2023-01-25,16.71
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5842671242571,f_f_1627348044245,2023-03-15,3.52
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3238785239668,f_f_1627348044245,2023-03-15,4.45
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2900420169227,f_f_1627348044245,2023-03-28,34.56
APERITIFS,CREMES DE FRUITS,f_f_0378628803489,f_f_1627348044245,2023-07-22,21.52
APERITIFS,ANISES,f_f_0359150502125,f_f_1627348044245,2023-04-04,23.73
CIDRES,CIDRES/PETILLANTS,f_f_0138612762730,f_f_1627348044245,2023-08-29,13.14
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9259584489430,f_f_1627348044245,2023-03-14,32.54
APERITIFS,CREMES DE FRUITS,f_f_8055973769951,f_f_1627348044245,2023-07-03,42.4
APERITIFS,ANISES,f_f_5473675167180,f_f_1627348044245,2023-03-01,48.18
VQPRD BORDEAUX ROUGES,APPELLATIONS VILLAGES,f_f_4587485664034,f_f_1627348044245,2023-04-22,25.19
BIERES ET PANACHES,BIERES FUTS,f_f_1356552393619,f_f_1627348044245,2023-07-25,38.8
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0719853640027,f_f_1627348044245,2023-05-12,36.09
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1743418146067,f_f_1627348044245,2023-07-21,29.52
APERITIFS,SANS ALCOOL,f_f_0099025254666,f_f_1627348044245,2023-01-30,16.69
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_6586473767205,f_f_1627348044245,2023-06-29,13.43
APERITIFS,CREMES DE FRUITS,f_f_7474353277281,f_f_1627348044245,2023-06-26,45.23
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6826570988166,f_f_1627348044245,2023-02-05,33.22
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_9036538548357,f_f_1627348044245,2023-05-28,34.75
CIDRES,CIDRES/PETILLANTS,f_f_9132357383596,f_f_1627348044245,2023-03-26,3.09
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4869152883901,f_f_1627348044245,2023-02-05,28.84
NON GAZEIFIES,DIETETIQUE ET JUS DE LEGUMES,f_f_7314953371890,f_f_1627348044245,2023-08-30,11.9
APERITIFS,CREMES DE FRUITS,f_f_1399880320971,f_f_1627348044245,2023-09-20,17.46
EAUX PLATES,EAUX PLATES,f_f_4109783122124,f_f_1627348044245,2023-06-09,32.76
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6969221636488,f_f_1627348044245,2023-09-27,33.0
BIERES ET PANACHES,BIERES MODERNES,f_f_4475867548471,f_f_1627348044245,2023-08-13,42.06
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4135347322402,f_f_1627348044245,2023-03-22,2.88
NON GAZEIFIES,MELANGES DE FRUITS,f_f_1620766075419,f_f_1627348044245,2023-06-06,13.03
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6073174845658,f_f_1627348044245,2023-05-11,18.66
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1715237188528,f_f_1627348044245,2023-10-19,37.42
EAUX PLATES,EAUX PLATES,f_f_9375709396060,f_f_1627348044245,2023-06-27,17.26
CIDRES,CIDRES/PETILLANTS,f_f_0571841357368,f_f_1627348044245,2023-08-13,4.41
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7915134691044,f_f_1627348044245,2023-05-28,22.04
APERITIFS,CREMES DE FRUITS,f_f_8272090431442,f_f_1627348044245,2023-08-18,49.5
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8596282403872,f_f_1627348044245,2023-07-04,44.18
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9967998881428,f_f_1627348044245,2023-01-22,49.58
NON GAZEIFIES,AUTRES MONO FRUITS,f_f_8188889751946,f_f_1627348044245,2023-06-06,33.2
VQPRD BLANCS,SAVOIE JURA,f_f_4465419175996,f_f_1627348044245,2023-06-15,48.88
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3263925189060,f_f_1627348044245,2023-02-21,35.04
SIROPS,AGRUMES,f_f_2147568056686,f_f_1627348044245,2023-09-05,26.14
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2309872963894,f_f_1627348044245,2023-01-02,33.57
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8260923511782,f_f_1627348044245,2023-02-09,27.82
CIDRES,CIDRES/PETILLANTS,f_f_1511073708032,f_f_1627348044245,2023-01-03,47.19
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1556425341376,f_f_1627348044245,2023-02-27,20.5
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3660158383577,f_f_1627348044245,2023-01-02,39.6
SIROPS,A BASE DE PLANTE,f_f_4862230565744,f_f_1627348044245,2023-09-27,10.81
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_1877278526469,f_f_1627348044245,2023-04-15,12.75
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_5103374430758,f_f_1627348044245,2023-09-18,43.2
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_0960636974024,f_f_1627348044245,2023-02-01,35.94
SNACKING EAUX,SNACKING EAUX,f_f_0993243188898,f_f_1627348044245,2023-08-25,46.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7533262661786,f_f_1627348044245,2023-01-03,8.75
APERITIFS,CREMES DE FRUITS,f_f_3408546203942,f_f_1627348044245,2023-04-03,41.1
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_3572933031453,f_f_1627348044245,2023-01-10,3.95
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0378119964811,f_f_1627348044245,2023-02-21,21.17
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6679438016255,f_f_1627348044245,2023-08-19,7.04
APERITIFS,CREMES DE FRUITS,f_f_2163399362741,f_f_1627348044245,2023-01-04,2.2
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9536641455158,f_f_1627348044245,2023-10-18,12.21
APERITIFS,CREMES DE FRUITS,f_f_4303584065332,f_f_1627348044245,2023-04-01,5.3
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5929310307959,f_f_1627348044245,2023-03-29,42.08
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0067002797260,f_f_1627348044245,2023-08-26,11.5
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7085934170015,f_f_1627348044245,2023-03-21,11.31
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3251333727998,f_f_1627348044245,2023-07-17,19.6
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7454114974727,f_f_1627348044245,2023-06-27,11.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3612165100265,f_f_1627348044245,2023-08-11,9.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8003279178212,f_f_1627348044245,2023-04-12,9.45
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9196017972612,f_f_1627348044245,2023-03-31,28.26
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5337540447213,f_f_2885849573933,2023-03-10,27.53
APERITIFS,SANS ALCOOL,f_f_7092422171867,f_f_2885849573933,2023-07-08,50.72
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8998280538813,f_f_2885849573933,2023-05-03,1.93
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6366467531469,f_f_2885849573933,2023-02-01,1.39
CIDRES,CIDRES/PETILLANTS,f_f_2516596292654,f_f_2885849573933,2023-03-06,48.94
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3192197446970,f_f_2885849573933,2023-01-02,41.06
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0584398951545,f_f_2885849573933,2023-08-07,5.82
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8230338372568,f_f_2885849573933,2023-07-23,2.69
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_8411868522146,f_f_2885849573933,2023-04-26,20.4
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8520573219866,f_f_2885849573933,2023-06-22,24.03
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2562138625602,f_f_2885849573933,2023-05-06,14.97
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4323756744353,f_f_2885849573933,2023-05-28,37.75
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4310650642571,f_f_2885849573933,2023-03-05,45.17
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9035532770849,f_f_2885849573933,2023-09-07,34.5
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2007876886842,f_f_2885849573933,2023-05-29,28.25
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_8170346432772,f_f_2885849573933,2023-07-06,45.81
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_2198152974954,f_f_2885849573933,2023-07-09,40.89
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9675265003403,f_f_2885849573933,2023-06-26,28.48
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2746067850360,f_f_2885849573933,2023-09-15,16.02
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3104369466181,f_f_2885849573933,2023-03-17,12.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0429983715440,f_f_2885849573933,2023-10-22,34.35
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3549464218608,f_f_2885849573933,2023-10-05,19.17
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2542113408390,f_f_2885849573933,2023-03-28,9.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8026207763564,f_f_2885849573933,2023-10-22,35.53
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8790483207134,f_f_2885849573933,2023-08-26,34.21
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5056364993675,f_f_2885849573933,2023-06-11,45.54
BIERES ET PANACHES,BIERES MODERNES,f_f_6297420354101,f_f_2885849573933,2023-03-31,15.73
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8312938996631,f_f_2885849573933,2023-07-28,11.95
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2210360363181,f_f_2885849573933,2023-05-09,40.46
APERITIFS,SANS ALCOOL,f_f_6125540524039,f_f_2885849573933,2023-07-23,22.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8124369738717,f_f_2885849573933,2023-01-07,4.45
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6000182301159,f_f_2885849573933,2023-10-24,29.36
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7643220554415,f_f_2885849573933,2023-01-31,26.3
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6016843341150,f_f_2885849573933,2023-07-16,24.46
CIDRES,CIDRES/PETILLANTS,f_f_2064348933121,f_f_2885849573933,2023-03-19,36.85
APERITIFS,CREMES DE FRUITS,f_f_7203239055749,f_f_2885849573933,2023-02-07,26.67
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9177971525540,f_f_2885849573933,2023-02-13,47.46
CIDRES,CIDRES/PETILLANTS,f_f_0027280375512,f_f_2885849573933,2023-08-06,1.79
NON GAZEIFIES,JUS ET NECTARS A L'ORANGE,f_f_1959502200779,f_f_2885849573933,2023-09-24,4.72
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0137425779423,f_f_2885849573933,2023-08-29,20.46
VINS DE TABLES/PAYS,VINS DE PAYS ROUGES,f_f_4427617762675,f_f_2885849573933,2023-03-07,17.7
APERITIFS,ANISES,f_f_5907443767277,f_f_2885849573933,2023-10-02,46.89
APERITIFS,CREMES DE FRUITS,f_f_1656596350013,f_f_2885849573933,2023-03-19,37.1
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7533262661786,f_f_2885849573933,2023-06-01,14.38
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_2954604860646,f_f_2885849573933,2023-10-11,25.86
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6975735968366,f_f_2885849573933,2023-04-29,46.9
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5371691789266,f_f_2885849573933,2023-06-28,42.2
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2622915932900,f_f_2885849573933,2023-10-06,4.83
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1466985429561,f_f_2885849573933,2023-05-08,13.59
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6652098049344,f_f_2885849573933,2023-01-10,15.63
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2107993792931,f_f_2885849573933,2023-09-03,7.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2191829619929,f_f_2885849573933,2023-04-26,35.69
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3215049010331,f_f_2885849573933,2023-02-03,13.88
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4940258549738,f_f_2885849573933,2023-05-01,1.63
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2416729462803,f_f_2885849573933,2023-09-18,3.6
APERITIFS,SANS ALCOOL,f_f_8292382871510,f_f_2885849573933,2023-07-30,7.44
APERITIFS,SANS ALCOOL,f_f_3744343813275,f_f_2885849573933,2023-10-10,13.13
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5886593994194,f_f_2885849573933,2023-01-11,26.91
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_3954224315624,f_f_2885849573933,2023-08-28,12.16
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5225788873348,f_f_2885849573933,2023-08-23,35.58
APERITIFS,SANS ALCOOL,f_f_6411253978635,f_f_2885849573933,2023-06-18,20.23
APERITIFS,CREMES DE FRUITS,f_f_3682536734856,f_f_2885849573933,2023-09-08,10.14
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5316973264789,f_f_2885849573933,2023-07-27,14.35
CIDRES,CIDRES/PETILLANTS,f_f_2277905377874,f_f_2885849573933,2023-04-13,21.0
APERITIFS,SANS ALCOOL,f_f_7900841902170,f_f_2885849573933,2023-10-08,16.56
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8223168247342,f_f_2885849573933,2023-05-10,18.21
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0383351396368,f_f_2885849573933,2023-06-02,27.47
APERITIFS,SANS ALCOOL,f_f_2432670943406,f_f_2885849573933,2023-02-15,36.27
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4973078381301,f_f_2885849573933,2023-07-02,17.38
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9694177755262,f_f_2885849573933,2023-04-20,34.16
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4100496821489,f_f_2885849573933,2023-07-05,2.51
BIERES ET PANACHES,BIERES MODERNES,f_f_3461312972756,f_f_2885849573933,2023-06-04,14.71
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_1167695499904,f_f_2885849573933,2023-06-06,23.56
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6063033844137,f_f_2885849573933,2023-09-22,42.67
EAUX PLATES,EAUX PLATES,f_f_0038415348905,f_f_2885849573933,2023-02-25,5.62
APERITIFS,SANS ALCOOL,f_f_2146142298788,f_f_2885849573933,2023-02-27,7.03
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0511371501671,f_f_2885849573933,2023-08-28,40.07
NON GAZEIFIES,MELANGES DE FRUITS,f_f_6016419538434,f_f_2885849573933,2023-09-27,6.88
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2819549192118,f_f_2885849573933,2023-05-17,33.09
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4092535274816,f_f_2885849573933,2023-04-26,14.64
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8826811458555,f_f_2885849573933,2023-01-27,2.16
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4903129219826,f_f_2885849573933,2023-08-12,3.98
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1101958506985,f_f_2885849573933,2023-05-20,34.21
APERITIFS,SANS ALCOOL,f_f_5179477694809,f_f_2885849573933,2023-08-06,37.65
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8994667301889,f_f_2885849573933,2023-09-22,8.48
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4526517628583,f_f_2885849573933,2023-02-05,35.66
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_3082759451644,f_f_2885849573933,2023-10-11,27.43
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1208576992173,f_f_2885849573933,2023-06-08,22.06
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_1859345547065,f_f_2885849573933,2023-01-07,48.12
APERITIFS,SANS ALCOOL,f_f_2912811570444,f_f_2885849573933,2023-01-02,31.63
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2763083792399,f_f_2885849573933,2023-01-18,4.68
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_7056676335550,f_f_2885849573933,2023-04-14,44.01
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1195271654256,f_f_2885849573933,2023-09-21,26.7
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2619587958222,f_f_2885849573933,2023-07-20,23.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4283633917938,f_f_2885849573933,2023-08-26,9.98
APERITIFS,SANS ALCOOL,f_f_8462495990181,f_f_2885849573933,2023-03-29,2.43
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_1976809457187,f_f_2885849573933,2023-01-06,32.86
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7209121454270,f_f_2885849573933,2023-03-25,32.38
BIERES ET PANACHES,BIERES MODERNES,f_f_3536095227116,f_f_2885849573933,2023-05-11,29.99
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8532923108812,f_f_2885849573933,2023-03-18,27.36
APERITIFS,CREMES DE FRUITS,f_f_2425715545260,f_f_2885849573933,2023-01-05,17.78
APERITIFS,SANS ALCOOL,f_f_7038375748077,f_f_2885849573933,2023-01-30,40.36
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_0469597954002,f_f_2885849573933,2023-02-07,11.96
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1958652092326,f_f_2885849573933,2023-03-16,19.56
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_7932396896390,f_f_2885849573933,2023-01-11,21.67
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0854622395798,f_f_2885849573933,2023-05-05,21.53
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6888326960369,f_f_2885849573933,2023-08-27,29.84
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6861161328631,f_f_2885849573933,2023-02-27,4.3
CIDRES,CIDRES/PETILLANTS,f_f_1603139599446,f_f_2885849573933,2023-08-29,24.94
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_5260429216870,f_f_2885849573933,2023-01-13,46.45
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5869885782945,f_f_2885849573933,2023-05-31,43.09
VQPRD ROUGES/HORS BORDEAUX,VINS DU VAL DE LOIRE,f_f_6050733543323,f_f_2885849573933,2023-08-30,1.59
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1774440662645,f_f_2885849573933,2023-10-03,27.01
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2147449931613,f_f_2885849573933,2023-04-27,44.46
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1889496339844,f_f_2885849573933,2023-06-02,31.56
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7723364972525,f_f_2885849573933,2023-01-27,4.87
VQPRD BORDEAUX ROUGES,COTES DE BORDEAUX,f_f_2175392416543,f_f_2885849573933,2023-10-02,21.43
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3911812359712,f_f_2885849573933,2023-01-03,14.59
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5630527499022,f_f_2885849573933,2023-08-25,39.62
APERITIFS,ANISES,f_f_2424864223838,f_f_2885849573933,2023-07-09,24.61
APERITIFS,SANS ALCOOL,f_f_3989442752456,f_f_2885849573933,2023-06-26,18.14
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0067002797260,f_f_2885849573933,2023-08-03,25.97
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4771625963556,f_f_2885849573933,2023-09-19,43.31
SNACKING SOFTS DRINKS,SNACKING SOFTS DRINKS,f_f_2710236534252,f_f_2885849573933,2023-01-05,37.04
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3625532644255,f_f_2885849573933,2023-03-11,43.58
VQPRD BLANCS,VINS D ALSACE,f_f_9407903852469,f_f_2885849573933,2023-01-09,37.37
EAUX PLATES,EAUX PLATES,f_f_3323921440289,f_f_2885849573933,2023-07-25,9.51
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6488092380431,f_f_2885849573933,2023-08-28,23.34
BIERES ET PANACHES,BIERES MODERNES,f_f_1691419913464,f_f_2885849573933,2023-03-16,16.68
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5603098360879,f_f_2885849573933,2023-07-17,28.72
CIDRES,CIDRES/PETILLANTS,f_f_7533395564848,f_f_2885849573933,2023-05-31,17.41
SIROPS,AGRUMES,f_f_8810090216678,f_f_2885849573933,2023-09-01,24.8
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6786595770019,f_f_2885849573933,2023-01-14,28.09
BIERES ET PANACHES,BIERES FUTS,f_f_7540924344239,f_f_2885849573933,2023-03-13,7.58
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8302873409556,f_f_2885849573933,2023-07-15,34.17
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2084143888020,f_f_2885849573933,2023-02-02,2.27
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0810326063821,f_f_2885849573933,2023-05-01,40.16
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_0531679602399,f_f_2885849573933,2023-10-15,45.21
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5859696370110,f_f_2885849573933,2023-10-19,10.37
BIERES ET PANACHES,BIERES MODERNES,f_f_6096934585779,f_f_2885849573933,2023-05-14,42.16
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4159513598347,f_f_2885849573933,2023-06-11,30.71
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8756209814093,f_f_2885849573933,2023-01-09,4.2
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3632043797301,f_f_2885849573933,2023-01-31,22.85
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4861157761246,f_f_2885849573933,2023-08-05,23.98
VQPRD ROSES,BORDEAUX,f_f_0413525601230,f_f_2885849573933,2023-06-29,41.34
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3469086551504,f_f_2885849573933,2023-06-15,24.38
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_6306984690812,f_f_2885849573933,2023-08-25,18.51
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2516412377084,f_f_2885849573933,2023-02-02,10.13
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7242215221785,f_f_2885849573933,2023-03-03,1.62
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4371089866174,f_f_2885849573933,2023-04-20,29.16
APERITIFS,CREMES DE FRUITS,f_f_2643205590433,f_f_2885849573933,2023-01-09,39.44
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5849722216123,f_f_2885849573933,2023-08-25,23.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3805378811725,f_f_2885849573933,2023-05-19,37.84
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3222871892271,f_f_2885849573933,2023-05-21,40.01
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3557170508494,f_f_2885849573933,2023-03-07,47.4
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5731218428366,f_f_2885849573933,2023-09-22,31.47
EAUX PLATES,EAUX PLATES,f_f_4543273222954,f_f_2885849573933,2023-03-24,32.68
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0840222262806,f_f_2885849573933,2023-01-18,12.12
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8702650600198,f_f_2885849573933,2023-02-08,21.97
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_7355645641747,f_f_2885849573933,2023-10-03,24.92
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1296724181210,f_f_2885849573933,2023-08-11,22.6
