product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8704383780475,f_f_3036797910281,2023-03-01,44.52
APERITIFS,SANS ALCOOL,f_f_1299223096214,f_f_3036797910281,2023-08-01,14.08
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2009327201075,f_f_3036797910281,2023-03-22,11.36
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1673359125251,f_f_3036797910281,2023-03-08,12.01
APERITIFS,SANS ALCOOL,f_f_6125540524039,f_f_3036797910281,2023-01-03,23.57
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0769396889599,f_f_9283903752653,2023-03-25,42.84
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8786386826619,f_f_9283903752653,2023-10-01,30.81
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0713373923332,f_f_9283903752653,2023-04-23,26.17
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8520573219866,f_f_9283903752653,2023-09-14,33.95
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8738887523092,f_f_9283903752653,2023-01-21,22.91
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7850824000792,f_f_9283903752653,2023-10-11,32.45
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_1153134958422,f_f_9283903752653,2023-04-01,42.54
NON GAZEIFIES,MELANGES DE FRUITS,f_f_0099251853671,f_f_9283903752653,2023-06-18,31.91
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3922228368687,f_f_9283903752653,2023-02-27,2.9
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7083277825289,f_f_9283903752653,2023-01-23,27.15
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9564759056295,f_f_9283903752653,2023-05-13,28.28
BIERES ET PANACHES,BIERES MODERNES,f_f_7274758305844,f_f_9283903752653,2023-02-04,16.61
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0532923331898,f_f_9283903752653,2023-09-22,39.66
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6941177810624,f_f_9283903752653,2023-04-04,29.71
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7907039661185,f_f_9283903752653,2023-04-24,41.23
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7357187411697,f_f_9283903752653,2023-04-23,32.73
APERITIFS,SANS ALCOOL,f_f_2534837352172,f_f_9283903752653,2023-05-20,44.68
APERITIFS,CREMES DE FRUITS,f_f_0874697757888,f_f_9283903752653,2023-03-03,47.22
SIROPS,AGRUMES,f_f_6478034710396,f_f_9283903752653,2023-03-05,46.25
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5799330953968,f_f_9283903752653,2023-02-14,46.62
VQPRD BLANCS,VINS D ALSACE,f_f_6700932359316,f_f_9283903752653,2023-02-19,25.71
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7959785365411,f_f_9283903752653,2023-09-03,24.75
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7126658739710,f_f_9283903752653,2023-04-27,12.84
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7915134691044,f_f_9283903752653,2023-03-31,31.71
ALCOOLS,PUNCHS,f_f_7250470783504,f_f_9283903752653,2023-01-17,41.68
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1442442346039,f_f_9283903752653,2023-07-27,37.41
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7645160961193,f_f_9283903752653,2023-04-20,46.42
APERITIFS,CREMES DE FRUITS,f_f_0410602341300,f_f_9283903752653,2023-05-16,19.87
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9799733067565,f_f_9283903752653,2023-03-07,6.87
VQPRD BLANCS,VINS D ALSACE,f_f_0756486327512,f_f_9283903752653,2023-09-04,29.22
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8438106185321,f_f_9283903752653,2023-05-06,25.73
APERITIFS,CREMES DE FRUITS,f_f_9369779666048,f_f_9283903752653,2023-05-04,19.04
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7353664159755,f_f_9283903752653,2023-09-08,42.14
VQPRD ROUGES/HORS BORDEAUX,VINS DU VAL DE LOIRE,f_f_6050733543323,f_f_9283903752653,2023-08-09,31.5
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4849268190575,f_f_9283903752653,2023-06-11,30.78
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7712532348521,f_f_9283903752653,2023-02-21,45.36
APERITIFS,CREMES DE FRUITS,f_f_5926844529017,f_f_9283903752653,2023-06-14,46.9
APERITIFS,ANISES,f_f_1681174297350,f_f_9283903752653,2023-07-20,32.71
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4205993759331,f_f_9283903752653,2023-09-21,2.7
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4942475398618,f_f_9283903752653,2023-07-03,12.12
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9147044320709,f_f_9283903752653,2023-09-28,47.9
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4635272478057,f_f_9283903752653,2023-09-13,39.5
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_6071170081810,f_f_9283903752653,2023-03-15,46.98
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6470165727304,f_f_9283903752653,2023-06-13,18.01
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5869609647857,f_f_9283903752653,2023-09-11,26.54
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1084987190922,f_f_9283903752653,2023-06-24,4.87
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_4138467979266,f_f_9283903752653,2023-08-30,17.69
APERITIFS,SANS ALCOOL,f_f_7615894729444,f_f_9283903752653,2023-10-22,7.36
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3282031562970,f_f_9283903752653,2023-06-22,1.42
VQPRD BORDEAUX ROUGES,GRAVES,f_f_4386030985415,f_f_9283903752653,2023-09-13,39.91
APERITIFS,SANS ALCOOL,f_f_1267661190979,f_f_9283903752653,2023-07-07,6.81
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9526532967440,f_f_9283903752653,2023-07-03,27.53
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_0181026343224,f_f_9283903752653,2023-08-26,34.94
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5633239783007,f_f_9283903752653,2023-03-13,41.93
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_8905446879048,f_f_9283903752653,2023-09-25,44.14
EAUX PLATES,EAUX PLATES,f_f_5366083658855,f_f_9283903752653,2023-06-26,4.84
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7242215221785,f_f_9283903752653,2023-08-27,45.22
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2939191943774,f_f_9283903752653,2023-09-20,34.15
APERITIFS,ANISES,f_f_7523390704929,f_f_9283903752653,2023-10-01,26.65
VQPRD BORDEAUX ROUGES,APPELLATIONS VILLAGES,f_f_8597859700127,f_f_9283903752653,2023-09-30,6.67
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3689887870943,f_f_9283903752653,2023-08-08,36.28
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4533204964671,f_f_9283903752653,2023-08-27,23.9
APERITIFS,CREMES DE FRUITS,f_f_6673270307021,f_f_9283903752653,2023-06-19,3.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5868697293151,f_f_9283903752653,2023-07-26,38.08
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5497701848997,f_f_9283903752653,2023-10-16,11.44
VQPRD BLANCS,VINS D ALSACE,f_f_9823911381935,f_f_9283903752653,2023-08-11,37.69
APERITIFS,SANS ALCOOL,f_f_0008166468474,f_f_9283903752653,2023-02-02,25.22
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3694934914150,f_f_9283903752653,2023-10-08,47.31
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1851868119316,f_f_9283903752653,2023-06-20,1.87
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_1034039226239,f_f_9283903752653,2023-04-05,19.85
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3602241084602,f_f_9283903752653,2023-02-02,37.48
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5774641901976,f_f_9283903752653,2023-02-27,14.59
APERITIFS,ANISES,f_f_5724733051041,f_f_9283903752653,2023-03-07,20.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3924107394756,f_f_9283903752653,2023-04-11,42.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3930489266581,f_f_9283903752653,2023-04-24,4.25
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8279632271696,f_f_9283903752653,2023-03-20,23.66
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9236415904515,f_f_9283903752653,2023-02-07,7.35
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8046324150245,f_f_9283903752653,2023-06-11,31.04
ALCOOLS,RHUMS ET SIROPS DE CANNE,f_f_9583760197780,f_f_9283903752653,2023-10-13,17.29
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5264551521598,f_f_9283903752653,2023-03-04,24.13
APERITIFS,SANS ALCOOL,f_f_0419855660800,f_f_9283903752653,2023-10-03,11.52
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6037204974398,f_f_9283903752653,2023-08-15,45.11
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2449677216181,f_f_9283903752653,2023-07-04,47.39
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7942938632768,f_f_9283903752653,2023-01-22,33.88
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7671358777215,f_f_9283903752653,2023-05-07,1.61
APERITIFS,SANS ALCOOL,f_f_2186864803747,f_f_9283903752653,2023-02-18,37.36
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7368750793690,f_f_9283903752653,2023-10-14,10.9
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_4851734018214,f_f_9283903752653,2023-02-02,49.04
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2622839824534,f_f_9283903752653,2023-04-26,48.32
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9416647153855,f_f_9283903752653,2023-08-15,47.73
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0865415760280,f_f_9283903752653,2023-01-24,21.11
APERITIFS,SANS ALCOOL,f_f_6663775094717,f_f_9283903752653,2023-05-18,40.11
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1414530175685,f_f_9283903752653,2023-08-11,9.89
APERITIFS,SANS ALCOOL,f_f_5112030437680,f_f_9283903752653,2023-07-07,19.38
APERITIFS,SANS ALCOOL,f_f_8462495990181,f_f_9283903752653,2023-08-05,33.61
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8509401402359,f_f_9283903752653,2023-06-27,46.32
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3172092504326,f_f_9283903752653,2023-02-21,32.75
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4666058711334,f_f_9283903752653,2023-09-09,43.3
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4762799022620,f_f_9283903752653,2023-08-04,47.21
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_1859345547065,f_f_9283903752653,2023-04-21,19.64
APERITIFS,CREMES DE FRUITS,f_f_4303584065332,f_f_9283903752653,2023-01-08,5.56
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_8560281719845,f_f_9283903752653,2023-08-24,48.2
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_1769509250727,f_f_9283903752653,2023-05-04,46.23
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2394359859067,f_f_9283903752653,2023-04-28,20.71
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5375066004060,f_f_9283903752653,2023-05-14,18.88
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5428353018254,f_f_9283903752653,2023-08-19,27.34
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_7126907014919,f_f_9283903752653,2023-03-28,38.56
SIROPS,A BASE DE PLANTE,f_f_6078672138615,f_f_9283903752653,2023-08-18,41.87
APERITIFS,SANS ALCOOL,f_f_4116120793251,f_f_9283903752653,2023-08-24,28.35
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_9306046092513,f_f_9283903752653,2023-04-11,13.94
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2142557704692,f_f_9283903752653,2023-10-11,36.22
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0042764402621,f_f_9283903752653,2023-07-15,31.48
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8523707246097,f_f_9283903752653,2023-10-02,22.31
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9179041993952,f_f_9283903752653,2023-05-08,32.49
VQPRD ROSES,BORDEAUX,f_f_2076984564287,f_f_9283903752653,2023-10-10,43.6
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4815919569946,f_f_9283903752653,2023-08-13,18.17
CIDRES,CIDRES/PETILLANTS,f_f_7624241224754,f_f_9283903752653,2023-03-01,44.69
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7189219738096,f_f_9283903752653,2023-01-27,21.29
APERITIFS,CREMES DE FRUITS,f_f_7910046863060,f_f_9283903752653,2023-10-04,33.72
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7108646687470,f_f_9283903752653,2023-05-08,48.41
CIDRES,CIDRES/PETILLANTS,f_f_4514752342272,f_f_9283903752653,2023-10-10,43.59
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1446975251983,f_f_9283903752653,2023-07-04,31.8
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5740030898752,f_f_9283903752653,2023-10-10,35.82
APERITIFS,ANISES,f_f_4732886736150,f_f_9283903752653,2023-07-27,29.83
APERITIFS,SANS ALCOOL,f_f_7225725886156,f_f_9283903752653,2023-01-17,10.17
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6930311593387,f_f_9283903752653,2023-09-03,20.14
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_2396033213424,f_f_9283903752653,2023-05-27,14.4
APERITIFS,SANS ALCOOL,f_f_2616780800068,f_f_9283903752653,2023-10-17,26.05
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7546382376386,f_f_9283903752653,2023-02-17,30.26
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0430849462712,f_f_9283903752653,2023-01-24,8.81
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1515371117275,f_f_9283903752653,2023-05-12,36.55
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1512196782794,f_f_9283903752653,2023-08-05,5.9
BIERES ET PANACHES,BIERES MODERNES,f_f_4542237505799,f_f_9283903752653,2023-02-10,23.66
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_7124549277099,f_f_9283903752653,2023-05-11,39.46
VQPRD ROSES,COTES DU RHONE,f_f_0648870916627,f_f_9283903752653,2023-03-30,41.06
APERITIFS,ANISES,f_f_6087101142079,f_f_9283903752653,2023-07-06,19.42
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0338117781919,f_f_9283903752653,2023-08-20,29.36
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_3946101098577,f_f_9283903752653,2023-09-06,50.99
BIERES ET PANACHES,BIERES MODERNES,f_f_8308378799550,f_f_9283903752653,2023-08-01,27.73
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0273570255556,f_f_9283903752653,2023-03-18,15.24
VQPRD BORDEAUX ROUGES,BORDEAUX SUPERIEUR,f_f_6897068758141,f_f_9283903752653,2023-06-16,12.08
NON GAZEIFIES,MELANGES DE FRUITS,f_f_0740899331884,f_f_9283903752653,2023-02-07,11.52
APERITIFS,SANS ALCOOL,f_f_5588592633943,f_f_9283903752653,2023-03-28,12.12
CIDRES,CIDRES/PETILLANTS,f_f_8703780817241,f_f_9283903752653,2023-01-24,9.26
APERITIFS,ANISES,f_f_8729393553994,f_f_9283903752653,2023-07-22,20.35
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_8767396817040,f_f_9283903752653,2023-09-26,40.13
BIERES ET PANACHES,BIERES MODERNES,f_f_6204791511736,f_f_9283903752653,2023-01-06,11.26
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1864151267427,f_f_9283903752653,2023-09-23,33.4
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_9201692323786,f_f_9283903752653,2023-03-23,35.57
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_8489697678969,f_f_9283903752653,2023-03-02,17.61
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5328606878850,f_f_9283903752653,2023-05-20,35.42
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7873363103045,f_f_9283903752653,2023-09-15,2.52
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3725175265371,f_f_9283903752653,2023-07-05,4.84
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1588162533981,f_f_9283903752653,2023-05-23,31.54
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4556175970984,f_f_9283903752653,2023-07-19,11.17
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_8965642957803,f_f_9283903752653,2023-04-08,22.82
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1570162057789,f_f_9283903752653,2023-02-03,24.2
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5023404554219,f_f_9283903752653,2023-09-15,15.71
APERITIFS,GUIGNOLET / AUTRE BASE FRUIT,f_f_9852741974369,f_f_9283903752653,2023-03-11,23.79
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4885265317010,f_f_9283903752653,2023-05-10,46.49
EAUX PLATES,EAUX PLATES,f_f_7016537727757,f_f_9283903752653,2023-05-21,38.34
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2763083792399,f_f_9283903752653,2023-02-07,34.17
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2438961677661,f_f_9283903752653,2023-02-20,29.76
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9019682746725,f_f_9283903752653,2023-10-22,21.46
ALCOOLS,PUNCHS,f_f_3335685120529,f_f_9283903752653,2023-08-19,12.73
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3219009574123,f_f_9283903752653,2023-05-13,32.92
APERITIFS,CREMES DE FRUITS,f_f_6578291479125,f_f_9283903752653,2023-04-05,32.03
APERITIFS,ANISES,f_f_4157047757407,f_f_9283903752653,2023-10-17,24.76
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5213960576866,f_f_9283903752653,2023-09-18,29.59
VQPRD ROSES,BORDEAUX,f_f_0413525601230,f_f_9283903752653,2023-09-19,26.3
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8343797481426,f_f_9283903752653,2023-08-15,35.74
APERITIFS,SANS ALCOOL,f_f_9027375957587,f_f_9283903752653,2023-04-13,46.56
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2361699044583,f_f_9283903752653,2023-07-26,20.48
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5056364993675,f_f_9283903752653,2023-07-25,46.78
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4279839975896,f_f_9283903752653,2023-02-15,16.13
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5007070484254,f_f_9283903752653,2023-10-09,4.72
EAUX PLATES,EAUX PLATES,f_f_0547597178366,f_f_9283903752653,2023-06-28,16.05
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_3622493659014,f_f_9283903752653,2023-01-25,9.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2866577240885,f_f_9283903752653,2023-05-12,6.11
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_8601152601675,f_f_9283903752653,2023-08-16,27.97
EAUX PLATES,EAUX PLATES,f_f_1632550814197,f_f_9283903752653,2023-06-02,22.39
VQPRD ROSES,COTES DU RHONE,f_f_0829821532305,f_f_9283903752653,2023-06-20,14.02
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5914363850170,f_f_9283903752653,2023-03-18,36.49
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_9118243454489,f_f_9283903752653,2023-06-07,20.11
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9640835166482,f_f_9283903752653,2023-03-03,4.69
EAUX PLATES,EAUX PLATES,f_f_2109606944034,f_f_9283903752653,2023-08-03,43.23
APERITIFS,CREMES DE FRUITS,f_f_0329738877099,f_f_9283903752653,2023-04-30,50.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9271966898616,f_f_9283903752653,2023-08-30,24.21
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7790382394769,f_f_9283903752653,2023-04-25,9.78
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9225750849834,f_f_9283903752653,2023-03-25,34.56
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0438380967352,f_f_9283903752653,2023-05-01,50.1
APERITIFS,SANS ALCOOL,f_f_1807695634140,f_f_9283903752653,2023-08-05,27.18
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_8511496356233,f_f_9283903752653,2023-07-14,3.98
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6846371143205,f_f_9283903752653,2023-08-10,18.22
APERITIFS,ANISES,f_f_6260391950757,f_f_9283903752653,2023-07-20,23.34
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7333757733987,f_f_9283903752653,2023-09-28,33.51
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1853565098703,f_f_9283903752653,2023-05-04,34.7
BIERES ET PANACHES,BIERES FUTS,f_f_4418192911831,f_f_9283903752653,2023-03-21,43.36
CIDRES,CIDRES/PETILLANTS,f_f_8969884311140,f_f_9283903752653,2023-01-14,33.16
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7955870981047,f_f_9283903752653,2023-02-14,18.89
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2677301782133,f_f_9283903752653,2023-01-08,18.01
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2746436660965,f_f_9283903752653,2023-03-11,42.86
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3056447776111,f_f_9283903752653,2023-04-30,26.82
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_3082759451644,f_f_9283903752653,2023-05-18,21.95
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_4982349031548,f_f_9283903752653,2023-03-11,8.99
BIERES ET PANACHES,BIERES MODERNES,f_f_1634637988524,f_f_9283903752653,2023-06-16,48.53
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3024567738913,f_f_9283903752653,2023-05-14,25.26
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7471641408358,f_f_9283903752653,2023-07-08,28.79
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1104767954923,f_f_9283903752653,2023-04-30,15.88
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_9512548182564,f_f_9283903752653,2023-07-31,20.72
APERITIFS,SANS ALCOOL,f_f_1106385722007,f_f_9283903752653,2023-01-24,24.6
APERITIFS,CREMES DE FRUITS,f_f_9630488398316,f_f_9283903752653,2023-06-26,14.47
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5686240408698,f_f_9283903752653,2023-08-22,50.17
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7411330150649,f_f_9283903752653,2023-08-22,34.48
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1546044624684,f_f_9283903752653,2023-05-16,7.51
APERITIFS,ANISES,f_f_3260063094287,f_f_9283903752653,2023-10-03,1.13
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7746329593931,f_f_9283903752653,2023-03-30,6.69
EAUX PLATES,EAUX PLATES,f_f_2606927259033,f_f_9283903752653,2023-08-11,40.89
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6785335901072,f_f_9283903752653,2023-04-01,16.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0299914282675,f_f_9283903752653,2023-03-24,30.28
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2470768409434,f_f_9283903752653,2023-04-07,34.8
EAUX PLATES,EAUX PLATES,f_f_7790860225493,f_f_9283903752653,2023-08-24,14.29
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_1668077439049,f_f_9283903752653,2023-09-06,37.19
CHAMPAGNES,CHAMPAGNES SECS - DEMI-SECS,f_f_0314296682070,f_f_9283903752653,2023-08-01,47.19
NON GAZEIFIES,MELANGES DE FRUITS,f_f_9269471180135,f_f_9283903752653,2023-08-30,39.68
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3404665186852,f_f_9283903752653,2023-02-12,48.15
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8399855646412,f_f_9283903752653,2023-03-04,42.13
EAUX PLATES,EAUX PLATES,f_f_4109783122124,f_f_9283903752653,2023-10-07,45.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9979677823254,f_f_9283903752653,2023-04-02,36.55
APERITIFS,SANS ALCOOL,f_f_4569590204237,f_f_9283903752653,2023-07-24,14.83
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0672753921170,f_f_9283903752653,2023-05-16,26.89
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6863135076661,f_f_9283903752653,2023-10-04,25.66
APERITIFS,SANS ALCOOL,f_f_6751921139273,f_f_9283903752653,2023-03-31,1.01
APERITIFS,SANS ALCOOL,f_f_1060791368948,f_f_9283903752653,2023-07-25,30.05
APERITIFS,SANS ALCOOL,f_f_9960377784594,f_f_9283903752653,2023-06-13,24.75
APERITIFS,SANS ALCOOL,f_f_8237666386458,f_f_9283903752653,2023-06-27,10.78
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0812611694536,f_f_9283903752653,2023-08-25,13.84
